competition,year,phase,date,away_team,home_team,away_score,home_score,venue,notes,away_coach,home_coach,is_double_header,date_precision,date_display,time,status,confidence_level,is_playoff,is_title_game,final_type,title_name,playoff_round,parent_phase
BAFA National Leagues,2025,SFC 2 EAST,2025-06-01,Ipswich Cardinals,Ouse Valley Eagles,20,15,,,,,FALSE,day,,14:00,completed,high,FALSE,FALSE,,,,
BAFA National Leagues,2025,SFC 2 WEST,2025-06-01,Hereford Stampede,Plymouth Vanguard,35,25,,,,,FALSE,day,,14:00,completed,high,FALSE,FALSE,,,,
BAFA National Leagues,2025,PREMIERSHIP SOUTH,2025-06-07,Cambridgeshire Cats,Bristol Aztecs,13,48,,,,,FALSE,day,,17:00,completed,high,FALSE,FALSE,,,,
BAFA National Leagues,2025,SFC 1 WEST,2025-06-07,Solent Thrashers,Bournemouth Bobcats,20,3,,,,,FALSE,day,,17:00,completed,high,FALSE,FALSE,,,,
BAFA National Leagues,2025,PREMIERSHIP NORTH,2025-06-08,East Kilbride Pirates,Coventry Phoenix,28,28,,,,,FALSE,day,,14:00,completed,high,FALSE,FALSE,,,,
BAFA National Leagues,2025,PREMIERSHIP NORTH,2025-06-08,Nottingham Caesars,Manchester Titans,0,27,,,,,FALSE,day,,15:00,completed,high,FALSE,FALSE,,,,
BAFA National Leagues,2025,PREMIERSHIP SOUTH,2025-06-08,London Warriors,Hertfordshire Cheetahs,58,0,,,,,FALSE,day,,14:00,completed,high,FALSE,FALSE,,,,
BAFA National Leagues,2025,PREMIERSHIP SOUTH,2025-06-08,Rushmoor Knights,London Blitz,3,39,Finsbury Park,,,,FALSE,day,,14:00,completed,high,FALSE,FALSE,,,,
BAFA National Leagues,2025,NFC 1 SCOTTISH,2025-06-08,Glasgow Tigers,Aberdeen Roughnecks,87,0,,,,,FALSE,day,,14:00,completed,high,FALSE,FALSE,,,,
BAFA National Leagues,2025,NFC 1 MIDLANDS,2025-06-08,Shropshire Revolution,Birmingham Bulls,32,34,,,,,FALSE,day,,12:00,completed,high,FALSE,FALSE,,,,
BAFA National Leagues,2025,SFC 1 EAST,2025-06-08,Colchester Gladiators,Essex Tridents,26,0,,,,,FALSE,day,,14:00,completed,high,FALSE,FALSE,,,,
BAFA National Leagues,2025,SFC 1 CENTRAL,2025-06-08,Wembley Stallions,Berkshire Renegades,46,0,,,,,FALSE,day,,14:00,completed,high,FALSE,FALSE,,,,
BAFA National Leagues,2025,SFC 1 CENTRAL,2025-06-08,Sussex Thunder,London Blitz B,12,26,Finsbury Park,,,,FALSE,day,,14:00,completed,high,FALSE,FALSE,,,,
BAFA National Leagues,2025,NFC 2 NORTH,2025-06-08,Wakefield District Raiders,Darlington Steam,18,14,,,,,FALSE,day,,14:00,completed,high,FALSE,FALSE,,,,
BAFA National Leagues,2025,NFC 2 MIDLANDS,2025-06-08,Lancashire Buccaneers,Leicester Panthers,7,26,,,,,FALSE,day,,14:00,completed,high,FALSE,FALSE,,,,
BAFA National Leagues,2025,NFC 2 MIDLANDS,2025-06-08,Leigh Miners,Lincolnshire Bombers,6,31,,,,,FALSE,day,,14:00,completed,high,FALSE,FALSE,,,,
BAFA National Leagues,2025,SFC 2 EAST,2025-06-08,Ipswich Cardinals,Norwich Devils,29,6,,,,,FALSE,day,,14:00,completed,high,FALSE,FALSE,,,,
