competition,year,phase,date,away_team,home_team,away_score,home_score,venue,notes,away_coach,home_coach,is_double_header,date_precision,date_display,time,status,confidence_level,is_playoff,is_title_game,final_type,title_name,playoff_round,parent_phase
BUAFL,2025,Division 1 Southern,2026-01-25,Birmingham Lions,UEA Pirates,28,0,UEA Colney Lane Playing Fields,,,,FALSE,day,,12:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 2 Southern,2026-01-25,Surrey Stingers,Chichester Spitfires,20,13,,,,,FALSE,day,,12:15,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 Scottish,2026-01-25,Edinburgh Predators,Stirling Clansmen,0,42,Gannochy Sports Centre,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 Scottish,2026-01-25,Glasgow Tigers,Edinburgh Napier Knights,0,52,Sighthill Sports Pitches,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 South Eastern,2026-01-25,Kent Falcons,UCL Emperors,30,20,Chiswick RFC,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 2 Midlands,2026-01-25,Lincoln Colonials,Cambridge Pythons,0,46,Coldhams Common (Abbey Pools),,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 2 South Eastern,2026-01-25,City Wolfpack,Imperial Immortals,6,9,Harlington Sports Ground Sipson Lane Harlington Middlesex UB3 5AQ,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 South Eastern,2026-01-25,KCL Regents,Kingston Cougars,9,0,Tolworth Court Sports Ground,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Premier South,2026-01-25,Portsmouth Destroyers,Cardiff Cobras,12,37,,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Premier South,2026-01-25,Brunel Burners,Exeter Demons,49,22,,,,,FALSE,day,,13:30,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 Mid & Yorks,2026-01-25,Nottingham Green,Sheffield Hallam Warriors,29,0,,,,,FALSE,day,,13:30,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 2 North Western,2026-01-25,Staffordshire Stallions,Salford Storm,20,8,Belle Vue Speedway,,,,FALSE,day,,13:30,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 Northern,2026-01-25,MMU Eagles,UCLan Rams,0,36,University of Lancashire Sports Arena,,,,FALSE,day,,14:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 South Western,2026-01-25,Plymouth Blitz,Bournemouth University Bobcats,0,41,Bournemouth University Sports Campus,,,,FALSE,day,,14:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Premier North,2026-01-25,Warwick Wolves,Leeds Gryphons,23,14,West Park Leeds RUFC,,,,FALSE,day,,15:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 Northern,2026-01-25,Edge Hill Vikings,Manchester Tyrants,14,20,The Armitage Sports Centre,,,,FALSE,day,,15:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Premier North,2026-01-25,Northumbria Mustangs,Newcastle Raiders,26,20,,,,,FALSE,day,,16:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Premier North,2026-01-28,Newcastle Raiders,Nottingham Trent Renegades,0,42,Clifton Sports Hub,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 Northern,2026-02-01,Liverpool Raptors,MMU Eagles,3,32,Platt Lane Sports Complex,,,,FALSE,day,,10:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 Mid & Yorks,2026-02-01,Derby Braves,Nottingham Green,8,56,,,,,FALSE,day,,10:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 South Western,2026-02-01,Plymouth Blitz,Southampton Stags,7,17,Wide Lane Sports Grounds,,,,FALSE,day,,10:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 2 South Western,2026-02-01,Worcester Royals,Bath Spa Bulldogs,18,0,Newton Park,,,,FALSE,day,,10:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 Northern,2026-02-01,UCLan Rams,Edge Hill Vikings,43,0,Edge Hill University,,,,FALSE,day,,10:30,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 2 North Eastern,2026-02-01,YSJ Jaguars,York Centurions,,,,,,,FALSE,day,,11:00,awarded,high,FALSE,FALSE,,,,
BUAFL,2025,Division 2 Midlands,2026-02-01,Cambridge Pythons,Coventry University Jets,7,10,Cryfield Sports Pavilion,,,,FALSE,day,,11:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Premier South,2026-02-01,Exeter Demons,SGS Pride,6,20,SGS College WISE Campus,,,,FALSE,day,,12:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 South Eastern,2026-02-01,KCL Regents,Brighton Panthers,14,0,Falmer Campus,,,,FALSE,day,,12:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 2 South Western,2026-02-01,Tarannau Aberystwyth,Swansea Titans,,,Sketty Lane,,,,FALSE,day,,12:00,awarded,high,FALSE,FALSE,,,,
BUAFL,2025,Premier North,2026-02-01,Leeds Gryphons,Nottingham Trent Renegades,8,33,Clifton Sports Hub,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 Scottish,2026-02-01,HWU Wolverines,Aberdeen Bulls,,,Balgownie American Football Pitch,,,,FALSE,day,,13:00,awarded,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 Scottish,2026-02-01,Glasgow Tigers,Stirling Clansmen,7,57,Gannochy Sports Centre,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 Southern,2026-02-01,UEA Pirates,Oxford Brookes University,,,,,,,FALSE,day,,13:00,awarded,high,FALSE,FALSE,,,,
BUAFL,2025,Division 2 Midlands,2026-02-15,Coventry University Jets,Lincoln Colonials,,,Quibell Park,,,,FALSE,day,,13:00,awarded,high,FALSE,FALSE,,,,
BUAFL,2025,Division 2 South Western,2026-02-15,Bath Spa Bulldogs,Gloucestershire Gladiators,6,45,,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 2 South Western,2026-02-15,UWE Bullets 2s,Tarannau Aberystwyth,,,Blaendolau Fields,,,,FALSE,day,,13:00,awarded,high,FALSE,FALSE,,,,
BUAFL,2025,Premier South,2026-02-15,Exeter Demons,Cardiff Cobras,0,24,,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 2 Southern,2026-02-15,Royal Holloway Bears,Chichester Spitfires,12,28,,,,,FALSE,day,,13:30,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 2 South Eastern,2026-02-15,Imperial Immortals,Greenwich Mariners,6,0,,,,,FALSE,day,,14:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 Northern,2026-02-15,Manchester Tyrants,Liverpool Raptors,25,0,JMO Sports Park,,,,FALSE,day,,14:30,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 South Western,2026-02-15,Bath Killer Bees,Southampton Stags,6,12,Wide Lane Sports Grounds,,,,FALSE,day,,14:30,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 2 North Eastern,2026-02-15,Hull Sharks,YSJ Jaguars,,,West Park Leeds RUFC,,,,FALSE,day,,15:00,awarded,high,FALSE,FALSE,,,,
BUAFL,2025,Premier North,2026-02-15,Leeds Gryphons,Newcastle Raiders,8,21,,,,,FALSE,day,,16:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 Scottish,2026-02-15,Edinburgh Predators,HWU Wolverines,30,0,Sports & Exercise Peffermill,,,,FALSE,day,,16:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 Northern,2026-02-18,Edge Hill Vikings,Liverpool Raptors,6,2,Cheshire County Sports Club,,,,FALSE,day,,14:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 Mid & Yorks,2026-02-18,Leicester Longhorns,Derby Braves,6,7,,,,,FALSE,day,,18:30,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 Southern,2026-02-18,Birmingham Lions,Oxford Lancers,,,Oxford RFC,,,,FALSE,day,,19:00,scheduled,high,FALSE,FALSE,,,,
BUAFL,2025,Division 2 North Eastern,2026-02-22,Sunderland Spartans,YSJ Jaguars,,,,,,,FALSE,day,,11:00,awarded,high,FALSE,FALSE,,,,
BUAFL,2025,Division 2 Midlands,2026-02-22,DMU Lions,Coventry University Jets,15,10,Cryfield Sports Pavilion,,,,FALSE,day,,12:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 2 South Eastern,2026-02-22,City Wolfpack,Essex Blades,,,University of Essex Grass Pitches,,,,FALSE,day,,12:00,scheduled,high,FALSE,FALSE,,,,
BUAFL,2025,Division 2 Southern,2026-02-22,Royal Holloway Bears,Surrey Stingers,,,,,,,FALSE,day,,12:00,awarded,high,FALSE,FALSE,,,,
BUAFL,2025,Premier (National),2026-02-22,Nottingham Gold,Durham Saints,7,63,,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 2 North Western,2026-02-22,Keele Crusaders,Lancaster Bombers,,,,,,,FALSE,day,,13:00,scheduled,high,FALSE,FALSE,,,,
BUAFL,2025,Division 2 Midlands,2026-02-22,Cambridge Pythons,Anglia Ruskin Siege,7,6,Coldhams Common (Abbey Pools),,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 2 South Western,2026-02-22,Swansea Titans,Gloucestershire Gladiators,0,27,,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 2 South Eastern,2026-02-22,Imperial Immortals,QMBL Vipers,7,8,Harlington Sports Ground,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 2 Southern,2026-02-22,Chichester Spitfires,Solent Redhawks,29,25,,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 2 Southern,2026-02-22,Reading Knights,Sussex Saxons,14,0,Falmer Sports Complex,,,,FALSE,day,,14:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 2 North Western,2026-02-22,Salford Storm,LJMU Fury,,,,,,,FALSE,day,,14:30,scheduled,high,FALSE,FALSE,,,,
BUAFL,2025,Division 2 North Eastern,2026-02-22,York Centurions,Hull Sharks,19,14,,,,,FALSE,day,,14:30,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Premier (National),2026-02-22,Loughborough Students,Leeds Beckett Carnegie,27,12,West Park Rugby Club,,,,FALSE,day,,15:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 2 South Western,2026-02-22,Bath Spa Bulldogs,UWE Bullets 2s,0,42,Hillside Gardens,,,,FALSE,day,,16:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 2 South Western,2026-02-24,Tarannau Aberystwyth,Worcester Royals,0,58,Stourport Rugby Club,,,,FALSE,day,,18:30,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 2 North Western,2026-02-24,LJMU Fury,Staffordshire Stallions,22,0,Sir Stanley Matthews Sports Centre,,,,FALSE,day,,19:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 2 North Eastern,2026-02-25,York Centurions,Sunderland Spartans,,,,,,,FALSE,day,,18:00,scheduled,high,FALSE,FALSE,,,,
BUAFL,2025,Division 2 Midlands,2026-02-01,DMU Lions,Lincoln Colonials,14,12,Quibell Park,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Premier (National),2026-02-01,Loughborough Students,Nottingham Gold,13,26,,,,,FALSE,day,,13:30,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 Mid & Yorks,2026-02-01,Leicester Longhorns,Sheffield Hallam Warriors,10,14,,,,,FALSE,day,,13:30,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 2 North Eastern,2026-02-01,Hull Sharks,Sunderland Spartans,8,22,Druid Park,,,,FALSE,day,,13:30,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Premier South,2026-02-01,Brunel Burners,Portsmouth Destroyers,43,6,,,,,FALSE,day,,14:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 South Western,2026-02-01,Bristol Barracuda,Bath Killer Bees,14,9,,,,,FALSE,day,,14:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 Southern,2026-02-01,Oxford Lancers,Hertfordshire Hurricanes,7,34,Hertfordshire Sports Village,,,,FALSE,day,,14:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 2 Southern,2026-02-01,Sussex Saxons,Solent Redhawks,22,0,Test Park,,,,FALSE,day,,14:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Premier (National),2026-02-01,Durham Saints,Leeds Beckett Carnegie,49,0,West Park Rugby Club,,,,FALSE,day,,15:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Premier North,2026-02-01,Northumbria Mustangs,Warwick Wolves,15,35,,,,,FALSE,day,,15:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 South Eastern,2026-02-01,Kingston Cougars,Kent Falcons,0,19,,,,,FALSE,day,,15:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Premier South,2026-02-06,Cardiff Cobras,SGS Pride,7,6,SGS College WISE Campus,,,,FALSE,day,,19:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Premier (National),2026-02-07,UWE Bullets,Durham Saints,6,29,,,,,FALSE,day,,16:30,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 2 Southern,2026-02-08,Royal Holloway Bears,Sussex Saxons,6,28,,,,,FALSE,day,,,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 Scottish,2026-02-08,Edinburgh Predators,Edinburgh Napier Knights,8,32,Sighthill Sports Pitches,,,,FALSE,day,,11:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 2 North Eastern,2026-02-08,York Centurions,YSJ Jaguars,54,8,York St John Sports Park- Grass,,,,FALSE,day,,11:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Premier North,2026-02-08,Leeds Gryphons,Northumbria Mustangs,14,14,Coach Lane Sports Grounds,,,,FALSE,day,,12:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 South Western,2026-02-08,Plymouth Blitz,Bath Killer Bees,0,8,,,,,FALSE,day,,12:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 Southern,2026-02-08,Oxford Brookes University,Oxford Lancers,,,,,,,FALSE,day,,12:00,scheduled,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 Southern,2026-02-08,Hertfordshire Hurricanes,UEA Pirates,42,6,UEA Colney Lane Playing Fields,,,,FALSE,day,,12:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 South Eastern,2026-02-08,Kingston Cougars,Brighton Panthers,0,24,Falmer STP,,,,FALSE,day,,12:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 2 South Western,2026-02-08,UWE Bullets 2s,Swansea Titans,6,9,Swansea University 3G Pitch,,,,FALSE,day,,12:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 2 Southern,2026-02-08,Reading Knights,Surrey Stingers,7,6,,,,,FALSE,day,,12:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 Scottish,2026-02-08,Glasgow Tigers,Aberdeen Bulls,,,Balgownie American Football Pitch,,,,FALSE,day,,13:00,awarded,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 Mid & Yorks,2026-02-08,Sheffield Hallam Warriors,Sheffield Sabres,6,0,,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 South Eastern,2026-02-08,UCL Emperors,KCL Regents,12,33,Chiswick RFC,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 2 North Western,2026-02-08,Staffordshire Stallions,Keele Crusaders,,,,,,,FALSE,day,,13:00,scheduled,high,FALSE,FALSE,,,,
BUAFL,2025,Premier South,2026-02-08,Portsmouth Destroyers,Exeter Demons,44,25,,,,,FALSE,day,,13:30,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 2 North Western,2026-02-08,Lancaster Bombers,LJMU Fury,,,,,,,FALSE,day,,14:00,scheduled,high,FALSE,FALSE,,,,
BUAFL,2025,Division 2 North Eastern,2026-02-08,Sunderland Spartans,Hull Sharks,2,28,,,,,FALSE,day,,14:30,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Premier North,2026-02-08,Newcastle Raiders,Warwick Wolves,7,34,,,,,FALSE,day,,15:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 Northern,2026-02-08,UCLan Rams,Manchester Tyrants,16,8,The Armitage Sports Centre,,,,FALSE,day,,15:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 2 Midlands,2026-02-08,Lincoln Colonials,DMU Lions,14,41,,,,,FALSE,day,,15:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 2 South Eastern,2026-02-08,City Wolfpack,Greenwich Mariners,6,14,,,,,FALSE,day,,15:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 Scottish,2026-02-08,Stirling Clansmen,HWU Wolverines,56,0,Sports & Exercise Peffermill,,,,FALSE,day,,16:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 South Western,2026-02-08,Southampton Stags,Bournemouth University Bobcats,0,34,Bournemouth University Sports Campus,,,,FALSE,day,,18:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Premier (National),2026-02-14,Nottingham Gold,UWE Bullets,0,26,Dings Crusaders,,,,FALSE,day,,15:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 Northern,2026-02-15,Edge Hill Vikings,MMU Eagles,6,48,Platt Lane Sports Complex,,,,FALSE,day,,10:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Premier (National),2026-02-15,Durham Saints,Loughborough Students,74,0,Holywell Rubber Crumb,,,,FALSE,day,,12:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Premier North,2026-02-15,Nottingham Trent Renegades,Northumbria Mustangs,15,6,Coach Lane Sports Grounds,,,,FALSE,day,,12:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 Southern,2026-02-15,Oxford Lancers,Birmingham Lions,0,30,,,,,FALSE,day,,12:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 South Eastern,2026-02-15,UCL Emperors,Brighton Panthers,8,24,Falmer STP,,,,FALSE,day,,12:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 2 South Eastern,2026-02-15,Essex Blades,QMBL Vipers,0,12,Chislehurst Sports Ground,,,,FALSE,day,,12:30,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Premier South,2026-02-15,SGS Pride,Brunel Burners,,,Site 5,,,,FALSE,day,,13:00,scheduled,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 Scottish,2026-02-15,Edinburgh Napier Knights,Aberdeen Bulls,,,Balgownie American Football Pitch,,,,FALSE,day,,13:00,awarded,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 Mid & Yorks,2026-02-15,Nottingham Green,Sheffield Sabres,6,3,,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 Mid & Yorks,2026-02-15,Sheffield Hallam Warriors,Derby Braves,24,7,,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 South Western,2026-02-15,Bristol Barracuda,Plymouth Blitz,8,13,Central Park Plateau,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 Southern,2026-02-15,Hertfordshire Hurricanes,Oxford Brookes University,21,6,Tilsley Park 3G,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
